metadata_index,composer,title,piece_id,performance_path,split,has_raw_cc64,has_intermediate_pedal,num_raw_cc64_events,num_pedal_intermediate,num_normalized_notes
550,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/MERJAN02.mid,train,True,True,1519,3513,1474
551,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/ParkJ02.mid,train,True,True,623,1208,1367
552,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/Shi01.mid,train,True,True,712,1047,1373
553,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/Shi02.mid,train,True,True,1024,2391,1360
554,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/TOIVIO02.mid,train,True,True,1281,3724,1410
555,Chopin,Etudes_op_10_2,piece_b2856972d11a96a8,Chopin/Etudes_op_10/2/YeSijing03.mid,train,True,True,947,1729,1322
556,Chopin,Etudes_op_10_3,piece_de184aa79737ab7d,Chopin/Etudes_op_10/3/SunMeiting08.mid,train,True,True,2526,2257,1931
557,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/ADIG02.mid,train,True,True,1448,3375,2272
558,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Arciglione04.mid,train,True,True,1637,2583,2264
559,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/BLINOV03.mid,train,True,True,994,1443,2284
560,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Day02.mid,train,True,True,2129,4370,2204
561,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Duepree02.mid,train,True,True,1726,2458,2231
562,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Duepree06M.mid,train,True,True,1941,3315,2239
563,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Dulu02.mid,train,True,True,2515,4373,2245
564,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/EVSTIO02.mid,train,True,True,1760,4498,2212
565,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Fung02.mid,train,True,True,1775,3326,2239
566,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/GORDEL02.mid,train,True,True,2165,4464,2244
567,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,train,True,True,1345,2355,2228
568,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Katyukova02.mid,train,True,True,2291,3838,2225
569,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Knoll03M.mid,train,True,True,1388,2004,2254
570,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Kurz03M.mid,train,True,True,1429,3628,2367
571,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/LeeSH03M.mid,train,True,True,917,1048,2230
572,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/MATSUM02.mid,train,True,True,1772,4905,2244
573,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,train,True,True,1668,2745,2306
574,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Sladek03M.mid,train,True,True,2544,4842,2271
575,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Yi03M.mid,train,True,True,1608,2496,2235
576,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/ZhangE03M.mid,train,True,True,1762,3039,2183
577,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/ZhaoA03M.mid,train,True,True,1323,1777,2283
578,Chopin,Etudes_op_10_4,piece_fc84d549771ebd24,Chopin/Etudes_op_10/4/Zuber02.mid,train,True,True,1768,3625,2222
579,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/Bach02.mid,train,True,True,996,1586,1661
580,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/Feiner_2006_02.mid,train,True,True,3049,4794,1620
581,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/KimEunhae04.mid,train,True,True,992,1351,1622
582,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/Koshoeva02.mid,train,True,True,2900,4637,1618
583,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/LIAO03.mid,train,True,True,1634,4239,1618
584,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/LiA03M.mid,train,True,True,1279,1813,1618
585,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/LiC02M.mid,train,True,True,1117,1553,1607
586,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/Rozanski03.mid,train,True,True,2527,3452,1620
587,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/Tario02.mid,train,True,True,1046,1276,1671
588,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/USHIKI03.mid,train,True,True,1011,3328,1552
589,Chopin,Etudes_op_10_5,piece_7f0cb4c5a04add5b,Chopin/Etudes_op_10/5/ZhangW03M.mid,train,True,True,1630,2668,1650
590,Chopin,Etudes_op_10_7,piece_cd99f699968911f9,Chopin/Etudes_op_10/7/ChenL02.mid,train,True,True,2015,3735,1717
591,Chopin,Etudes_op_10_7,piece_cd99f699968911f9,Chopin/Etudes_op_10/7/Namirovsky02.mid,train,True,True,2462,5284,1765
592,Chopin,Etudes_op_10_7,piece_cd99f699968911f9,Chopin/Etudes_op_10/7/SINKEV03.mid,train,True,True,906,3318,1790
593,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/BENABD02.mid,train,True,True,1957,4167,2345
594,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Benabdallah02.mid,train,True,True,3377,6205,2336
595,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/CHOE01.mid,train,True,True,2150,3650,2356
596,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/ChenJie03.mid,train,True,True,2134,4326,2321
597,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/FONG02.mid,train,True,True,1923,7966,2333
598,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Georgieva03.mid,train,True,True,4000,7297,2354
599,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/IVLEVA02.mid,train,True,True,2526,5697,2316
600,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Kwok02.mid,train,True,True,2941,4727,2331
601,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/KyykhynenT09M.mid,train,True,True,975,894,2351
602,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeEunjin02.mid,train,True,True,3226,4771,2333
603,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeHwakyu02.mid,train,True,True,2766,6131,2319
604,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeJisun02.mid,train,True,True,2161,3239,2307
605,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LiuLangning02.mid,train,True,True,1775,2828,2325
606,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Lou03M.mid,train,True,True,3018,4574,2327
607,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LuEric03M.mid,train,True,True,1925,3319,2330
608,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Masycheva02.mid,train,True,True,2968,5405,2356
609,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/MiyashitaM05M.mid,train,True,True,2694,4219,2339
610,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/ParkH02.mid,train,True,True,3112,4194,2365
611,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Rizikov03M.mid,train,True,True,2836,3620,2331
612,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/SCHU03.mid,train,True,True,2205,5686,2311
613,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Sekino03.mid,train,True,True,3733,5555,2320
614,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Shilyaev02.mid,train,True,True,3717,6339,2351
615,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Soukhovetski02.mid,train,True,True,3045,6234,2321
616,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tak02.mid,train,True,True,3643,6240,2352
617,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tetzloff02.mid,train,True,True,2390,3781,2264
618,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tetzloff07M.mid,train,True,True,2705,4812,2239
619,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/YOU02.mid,train,True,True,1794,3004,2346
620,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Zhou03M.mid,train,True,True,1697,3004,2316
621,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/Erice03.mid,train,True,True,2118,4200,2222
622,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/LeeN03M.mid,train,True,True,1026,916,2066
623,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/TongB02M.mid,train,True,True,829,425,1937
624,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/TuanS04M.mid,train,True,True,933,687,1978
625,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/Wong03M.mid,train,True,True,873,567,2110
626,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Ahn02.mid,train,True,True,2705,2978,3638
627,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/DANILO02.mid,train,True,True,2998,3830,3653
628,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Goh01.mid,train,True,True,2925,4345,3657
629,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Guo02M.mid,train,True,True,4812,5940,3615
630,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,train,True,True,3619,3728,3648
631,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/McNamara03.mid,train,True,True,4128,5531,3701
632,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Ozel05M.mid,train,True,True,2843,2122,3527
633,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Shelest01.mid,train,True,True,4211,4862,3738
634,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Shybayeva01.mid,train,True,True,5151,5888,3544
635,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/WangA03M.mid,train,True,True,3698,3389,3386
636,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Zagalskaia03.mid,train,True,True,5250,7519,3512
637,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Zhao02.mid,train,True,True,4457,4256,3535
638,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/ChenS02.mid,train,True,True,2645,4022,3218
639,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Gorucan02.mid,train,True,True,3527,5367,3272
640,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Guzman04.mid,train,True,True,3458,6450,3529
641,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/HouMiao_2009_02.mid,train,True,True,5209,6679,3248
642,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Huang02.mid,train,True,True,3895,5856,3336
643,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KOLESO02.mid,train,True,True,3114,4346,3303
644,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KimSuyeon03M.mid,train,True,True,2048,2020,3255
645,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Kochetkova02.mid,train,True,True,4861,7844,3255
646,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Kociuban02.mid,train,True,True,3176,6045,3319
647,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KyykhynenT10M.mid,train,True,True,1504,1200,3364
648,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/LeeKoeun02.mid,train,True,True,1595,1866,3193
649,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Lisiecki07M.mid,train,True,True,3904,8761,3296
650,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/MiyashitaM03M.mid,train,True,True,3431,3654,3214
651,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,train,True,True,1901,2342,3259
652,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,train,True,True,3519,6572,3241
653,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Seo02.mid,train,True,True,2289,2566,3306
654,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Sham02M.mid,train,True,True,2520,3008,3366
655,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Shychko03M.mid,train,True,True,1468,2180,3347
656,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Song02M.mid,train,True,True,2309,2923,3216
657,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/SunJay03.mid,train,True,True,3162,5919,3212
658,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Tan03.mid,train,True,True,2706,3349,3330
659,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Tang03.mid,train,True,True,2112,2245,3218
660,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/WangA02M.mid,train,True,True,1716,2363,3233
661,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/WangV02.mid,train,True,True,1949,2333,3312
662,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/Atzinger03.mid,validation,True,True,1358,2016,2589
663,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/BorickC04M.mid,validation,True,True,870,606,2594
664,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/Golubeva02.mid,validation,True,True,1000,1078,2756
665,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/HouKimberly03M.mid,validation,True,True,745,658,2792
666,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/KWON03.mid,validation,True,True,842,3023,2640
667,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/Kunz03.mid,validation,True,True,775,796,2808
668,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/LuA04M.mid,validation,True,True,638,545,2683
669,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/Meek01.mid,validation,True,True,1197,1205,2672
670,Chopin,Etudes_op_25_12,piece_db97fbaed2036f5b,Chopin/Etudes_op_25/12/Yang03.mid,validation,True,True,742,662,2628
671,Chopin,Etudes_op_25_2,piece_a4cf5c5ad78b7ead,Chopin/Etudes_op_25/2/Karpeyev02.mid,train,True,True,2092,3674,1210
672,Chopin,Etudes_op_25_4,piece_48b9fa8b8ab49da8,Chopin/Etudes_op_25/4/Taverna02.mid,test,True,True,1794,1772,1476
673,Chopin,Etudes_op_25_4,piece_48b9fa8b8ab49da8,Chopin/Etudes_op_25/4/UENO02.mid,test,True,True,1175,2613,1443
674,Chopin,Etudes_op_25_5,piece_9b778f6568d8420b,Chopin/Etudes_op_25/5/Levitsky10M.mid,train,True,True,2535,2301,2169
675,Chopin,Etudes_op_25_5,piece_9b778f6568d8420b,Chopin/Etudes_op_25/5/OUSSET02.mid,train,True,True,2654,4137,2188
676,Chopin,Etudes_op_25_8,piece_04919a4df9fdb995,Chopin/Etudes_op_25/8/DeTurck02.mid,test,True,True,2081,5507,1516
677,Chopin,Etudes_op_25_8,piece_04919a4df9fdb995,Chopin/Etudes_op_25/8/MORET03.mid,test,True,True,1527,4134,1588
678,Chopin,Etudes_op_25_8,piece_04919a4df9fdb995,Chopin/Etudes_op_25/8/SOLOM03.mid,test,True,True,861,5283,1471
679,Chopin,Etudes_op_25_8,piece_04919a4df9fdb995,Chopin/Etudes_op_25/8/Toscano02.mid,test,True,True,1368,4753,1455
680,Chopin,Polonaises_53,piece_e62c7562d4d09361,Chopin/Polonaises/53/Chon08M.mid,train,True,True,5139,8529,6277
681,Chopin,Polonaises_53,piece_e62c7562d4d09361,Chopin/Polonaises/53/YeF11M.mid,train,True,True,3129,2601,6146
682,Chopin,Scherzos_20,piece_38556957a9b59af4,Chopin/Scherzos/20/Kurz04M.mid,train,True,True,5870,7718,5087
683,Chopin,Scherzos_20,piece_38556957a9b59af4,Chopin/Scherzos/20/Wong03.mid,train,True,True,8266,8807,5163
684,Chopin,Scherzos_20,piece_38556957a9b59af4,Chopin/Scherzos/20/Wong04M.mid,train,True,True,4220,2957,4957
685,Chopin,Scherzos_20,piece_38556957a9b59af4,Chopin/Scherzos/20/ZhangYunling04M.mid,train,True,True,5364,4616,4826
686,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/ChenW04M.mid,train,True,True,6130,4892,6128
687,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/Dossin06.mid,train,True,True,5999,8667,5989
688,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/HuNY08M.mid,train,True,True,5498,4449,6012
689,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/Jussow04.mid,train,True,True,8042,8247,5998
690,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/Jussow11M.mid,train,True,True,4755,4563,5864
691,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/LeeN04M.mid,train,True,True,6122,5504,5896
692,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/LinTami06M.mid,train,True,True,8274,12932,5916
693,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/LuoJ12M.mid,train,True,True,8721,8252,5905
694,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/SunD04M.mid,train,True,True,6578,6001,6111
695,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/TongB04M.mid,train,True,True,6932,5253,5864
696,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/TuanS05M.mid,train,True,True,5775,4300,5821
697,Chopin,Scherzos_31,piece_ada4dd601e854800,Chopin/Scherzos/31/ZhangW04M.mid,train,True,True,10412,10071,5982
698,Chopin,Scherzos_39,piece_b759f9cfac798748,Chopin/Scherzos/39/Arciglione13M.mid,train,True,True,4821,5496,5126
699,Chopin,Scherzos_39,piece_b759f9cfac798748,Chopin/Scherzos/39/Bult-ItoS05M.mid,train,True,True,5861,6756,5248
700,Chopin,Sonata_2_1st,piece_418b959c7292dd8d,Chopin/Sonata_2/1st_no_repeat/Giltburg02.mid,train,True,True,3001,3767,4171
701,Chopin,Sonata_2_1st,piece_418b959c7292dd8d,Chopin/Sonata_2/1st_no_repeat/Jia03.mid,train,True,True,3472,3896,4176
702,Chopin,Sonata_2_1st,piece_418b959c7292dd8d,Chopin/Sonata_2/1st_no_repeat/Knoll10.mid,train,True,True,3535,3518,4005
703,Chopin,Sonata_2_1st,piece_418b959c7292dd8d,Chopin/Sonata_2/1st_no_repeat/MATSUM03.mid,train,True,True,2746,5869,3988
704,Chopin,Sonata_2_2nd,piece_6bb9e41b84a76933,Chopin/Sonata_2/2nd/KaszoS14.mid,test,True,True,7512,6433,4574
705,Chopin,Sonata_2_2nd,piece_6bb9e41b84a76933,Chopin/Sonata_2/2nd_no_repeat/Giltburg02.mid,test,True,True,3969,5423,4178
706,Chopin,Sonata_2_2nd,piece_6bb9e41b84a76933,Chopin/Sonata_2/2nd_no_repeat/Knoll10.mid,test,True,True,4940,4658,4110
707,Chopin,Sonata_2_3rd,piece_6b2b049adeae4e09,Chopin/Sonata_2/3rd/Giltburg02.mid,train,True,True,4012,3076,2139
708,Chopin,Sonata_2_3rd,piece_6b2b049adeae4e09,Chopin/Sonata_2/3rd/KaszoS15.mid,train,True,True,6419,3161,2290
709,Chopin,Sonata_2_3rd,piece_6b2b049adeae4e09,Chopin/Sonata_2/3rd_no_repeat/Knoll10.mid,train,True,True,4008,450,1975
710,Chopin,Sonata_2_4th,piece_878a4a7ec2a55b31,Chopin/Sonata_2/4th/Giltburg02.mid,train,True,True,1960,5625,1737
711,Chopin,Sonata_2_4th,piece_878a4a7ec2a55b31,Chopin/Sonata_2/4th/KaszoS16M.mid,train,True,True,2043,3121,1691
712,Chopin,Sonata_2_4th,piece_878a4a7ec2a55b31,Chopin/Sonata_2/4th/Knoll10.mid,train,True,True,2281,6092,1736
713,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/GarritsonL09.mid,train,True,True,2172,1429,1400
714,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/HONG08.mid,train,True,True,2152,2794,1398
715,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/HuangSW04.mid,train,True,True,2969,2418,1413
716,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/Huangci06.mid,train,True,True,2548,2150,1411
717,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/KimSJ08.mid,train,True,True,3404,2658,1436
718,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/KimSY21.mid,train,True,True,3913,2827,1425
719,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/SCHU09.mid,train,True,True,2120,3954,1389
720,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/Shybayeva07.mid,train,True,True,4425,3277,1404
721,Chopin,Sonata_3_2nd,piece_7e40ed04a0616010,Chopin/Sonata_3/2nd/mikahailoff01.mid,train,True,True,2626,3983,1401
722,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/GarritsonL10.mid,train,True,True,5419,1309,1847
723,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/HONG08.mid,train,True,True,5316,3572,1854
724,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/HuangSW05.mid,train,True,True,5823,2165,1876
725,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/Huangci06.mid,train,True,True,7152,3133,1881
726,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/KimSJ09.mid,train,True,True,10709,3894,1862
727,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/KimSY22.mid,train,True,True,14545,5940,1874
728,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/SCHU09.mid,train,True,True,5759,5279,1857
729,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/Shybayeva07.mid,train,True,True,9363,3888,1869
730,Chopin,Sonata_3_3rd,piece_05168fe50aa136e3,Chopin/Sonata_3/3rd/mikahailoff01.mid,train,True,True,5833,3034,1838
731,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/GarritsonL11M.mid,test,True,True,3326,4044,4797
732,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/HONG08.mid,test,True,True,4117,6976,4855
733,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/HuangSW06M.mid,test,True,True,3202,3576,5053
734,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/Huangci06.mid,test,True,True,3478,4103,4973
735,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/KimSJ10M.mid,test,True,True,4203,5126,4870
736,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/KimSY23M.mid,test,True,True,6129,6299,4841
737,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/SCHU09.mid,test,True,True,5390,12294,4844
738,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/Shybayeva07.mid,test,True,True,5343,6520,4917
739,Chopin,Sonata_3_4th,piece_d2291d1959e4f2ae,Chopin/Sonata_3/4th/mikahailoff01.mid,test,True,True,5343,9420,4821
